api_time,greenpower,Early5Min,Early15Min,Early30Min,Early1Hour
T13:10:00+10:00,389.3975904,1080,955,1013,963
T13:10:00+10:00,389.3975904,1072,1060,1007,970
T13:10:00+10:00,389.3975904,1063,1084,967,979
T13:10:00+10:00,327.7108434,1079,1069,977,998
T13:10:00+10:00,327.7108434,1093,1090,1011,961
T13:10:00+10:00,327.7108434,1095,1091,968,905
T13:10:00+10:00,327.7108434,1042,1027,973,931
T13:10:00+10:00,327.7108434,1067,1120,966,912
T13:10:00+10:00,327.7108434,1006,1103,972,921
T13:10:00+10:00,327.7108434,1006,1092,976,923
T13:10:00+10:00,327.7108434,1044,1038,981,910
T13:15:00+10:00,327.7108434,1015,1077,925,989
T13:15:00+10:00,327.7108434,1003,957,905,968
T13:15:00+10:00,327.7108434,964,1023,925,961
T13:15:00+10:00,327.7108434,975,1054,962,982
T13:15:00+10:00,327.7108434,951,1038,983,978
T13:15:00+10:00,327.7108434,1033,1036,977,939
T13:15:00+10:00,678.5542169,978,1048,970,936
T13:15:00+10:00,678.5542169,977,1010,1011,942
T13:15:00+10:00,678.5542169,1071,965,1040,932
T13:15:00+10:00,678.5542169,1084,949,1093,962
T13:15:00+10:00,678.5542169,1028,956,1044,954
T13:15:00+10:00,678.5542169,1085,953,1078,912
T13:15:00+10:00,678.5542169,1091,960,972,933
T13:15:00+10:00,678.5542169,1078,939,1007,982
T13:20:00+10:00,678.5542169,1023,926,1011,981
T13:20:00+10:00,678.5542169,1005,1005,971,985
T13:20:00+10:00,678.5542169,1011,1004,1015,992
T13:20:00+10:00,678.5542169,973,1040,981,1030
T13:20:00+10:00,678.5542169,959,984,955,950
T13:20:00+10:00,678.5542169,980,998,978,947
T13:20:00+10:00,1395.662651,993,1019,994,942
T13:20:00+10:00,1395.662651,983,967,980,955
T13:20:00+10:00,1395.662651,1003,975,1008,898
T13:20:00+10:00,1395.662651,983,1017,1002,881
T13:20:00+10:00,1395.662651,978,1046,1053,919
T13:20:00+10:00,1395.662651,945,1122,1020,944
T13:20:00+10:00,1395.662651,927,1116,989,929
T13:20:00+10:00,1395.662651,923,1112,1024,936
T13:20:00+10:00,1395.662651,917,1107,1026,938
T13:25:00+10:00,1395.662651,956,1053,958,979
T13:25:00+10:00,1395.662651,974,1066,1017,950
T13:25:00+10:00,1395.662651,976,1038,1024,993
T13:25:00+10:00,1395.662651,980,1039,978,1017
T13:25:00+10:00,1395.662651,1002,1050,1038,996
T13:25:00+10:00,1017.831325,975,1052,987,1001
T13:25:00+10:00,1017.831325,959,1048,1033,930
T13:25:00+10:00,1017.831325,962,1044,1018,970
T13:25:00+10:00,1017.831325,980,1035,1017,938
T13:25:00+10:00,1017.831325,953,1046,1056,938
T13:25:00+10:00,1017.831325,966,1041,1058,940
T13:25:00+10:00,1017.831325,962,1051,1017,962
T13:25:00+10:00,1017.831325,940,1107,1017,969
T13:25:00+10:00,1017.831325,1011,1179,1023,978
T13:30:00+10:00,1017.831325,1051,1173,992,980
T13:30:00+10:00,1017.831325,1028,1172,996,972
T13:30:00+10:00,1017.831325,1061,1053,948,976
T13:30:00+10:00,1017.831325,1062,1072,976,969
T13:30:00+10:00,1017.831325,1058,996,983,1007
T13:30:00+10:00,1430.361446,1064,1003,1048,987
T13:30:00+10:00,1430.361446,1052,1024,1028,961
T13:30:00+10:00,1430.361446,1104,1014,1022,1002
T13:30:00+10:00,1430.361446,1061,1096,996,908
T13:30:00+10:00,1430.361446,1006,1108,989,887
T13:30:00+10:00,1430.361446,984,1088,1039,924
T13:30:00+10:00,1430.361446,1006,1055,1039,913
T13:30:00+10:00,1430.361446,1010,1069,1029,910
T13:30:00+10:00,1430.361446,1032,1071,1030,962
T13:35:00+10:00,1430.361446,1008,1091,1048,967
T13:35:00+10:00,1430.361446,1061,1077,1036,1005
T13:35:00+10:00,1430.361446,1059,1133,1026,1007
T13:35:00+10:00,1430.361446,1063,1133,1049,986
T13:35:00+10:00,1430.361446,1025,1115,1059,1005
T13:35:00+10:00,1064.096386,1008,1145,1044,964
T13:35:00+10:00,1064.096386,1025,1185,993,957
T13:35:00+10:00,1064.096386,944,1128,1038,950
T13:35:00+10:00,1064.096386,994,1157,1039,947
T13:35:00+10:00,1064.096386,944,1157,1024,947
T13:35:00+10:00,1064.096386,1015,1036,1031,917
T13:35:00+10:00,1064.096386,1012,1016,992,890
T13:35:00+10:00,1064.096386,969,968,979,894
T13:35:00+10:00,1064.096386,976,962,965,909
T13:40:00+10:00,1064.096386,948,965,996,929
T13:40:00+10:00,1064.096386,958,970,1033,977
T13:40:00+10:00,1064.096386,952,1043,994,972
T13:40:00+10:00,1064.096386,921,1131,1047,1010
T13:40:00+10:00,1064.096386,989,1141,1123,1028
T13:40:00+10:00,728.6746988,1006,1154,1126,1035
T13:40:00+10:00,728.6746988,1010,1147,1059,1020
T13:40:00+10:00,728.6746988,1023,1026,1057,961
T13:40:00+10:00,728.6746988,1033,959,1061,952
T13:40:00+10:00,728.6746988,1022,1018,1099,954
T13:40:00+10:00,728.6746988,1041,1007,1065,974
T13:40:00+10:00,728.6746988,1056,997,1065,961
T13:40:00+10:00,728.6746988,1057,989,1072,950
T13:40:00+10:00,728.6746988,1024,992,949,946
T13:40:00+10:00,728.6746988,1040,1053,951,964
T13:45:00+10:00,728.6746988,1002,1057,887,1005
T13:45:00+10:00,728.6746988,1026,1076,899,964
T13:45:00+10:00,728.6746988,1058,1105,965,971
T13:45:00+10:00,728.6746988,1066,1101,963,982
T13:45:00+10:00,1403.373494,1193,1143,1043,984
T13:45:00+10:00,1403.373494,1176,1126,1072,913
T13:45:00+10:00,1403.373494,1093,1161,1112,952
T13:45:00+10:00,1403.373494,1118,1137,1068,957
T13:45:00+10:00,1403.373494,1118,1160,1072,988
T13:45:00+10:00,1403.373494,1118,1095,976,1020
T13:45:00+10:00,1403.373494,1110,1057,973,1047
T13:45:00+10:00,1403.373494,1092,1005,980,980
T13:45:00+10:00,1403.373494,1099,1025,977,1010
T13:45:00+10:00,1403.373494,1114,1018,1001,1006
T13:50:00+10:00,1403.373494,1065,982,1004,955
T13:50:00+10:00,1403.373494,1084,964,1013,948
T13:50:00+10:00,1403.373494,1068,1005,1017,939
T13:50:00+10:00,1403.373494,1097,1012,1007,932
T13:50:00+10:00,1353.253012,1057,1022,973,946
T13:50:00+10:00,1353.253012,1020,1025,949,931
T13:50:00+10:00,1353.253012,994,1078,957,938
T13:50:00+10:00,1353.253012,1026,1108,1025,886
T13:50:00+10:00,1353.253012,1021,1095,1027,880
T13:50:00+10:00,1353.253012,1025,1072,1027,867
T13:50:00+10:00,1353.253012,1028,1090,1015,868
T13:50:00+10:00,1353.253012,1069,1119,1009,894
T13:50:00+10:00,1353.253012,1070,1076,970,885
T13:50:00+10:00,1353.253012,1002,1078,966,886
T13:55:00+10:00,1353.253012,1044,1071,959,889
T13:55:00+10:00,1353.253012,1070,1093,971,910
T13:55:00+10:00,1353.253012,1062,1078,971,960
T13:55:00+10:00,1353.253012,1019,922,973,951
T13:55:00+10:00,1364.819277,1068,949,944,960
T13:55:00+10:00,1364.819277,1070,969,948,1004
T13:55:00+10:00,1364.819277,1100,991,927,997
T13:55:00+10:00,1364.819277,1077,1016,978,981
T13:55:00+10:00,1364.819277,1060,1014,967,919
T13:55:00+10:00,1364.819277,1033,976,968,926
T13:55:00+10:00,1364.819277,1036,961,1038,983
T13:55:00+10:00,1364.819277,954,968,1083,1028
T13:55:00+10:00,1364.819277,936,1030,1049,1011
T13:55:00+10:00,1364.819277,958,1008,1002,966
T13:55:00+10:00,1364.819277,952,1067,1030,896
T14:00:00+10:00,1364.819277,929,1147,997,944
T14:00:00+10:00,1364.819277,904,1144,1026,913
T14:00:00+10:00,1364.819277,917,1115,1027,928
T14:00:00+10:00,1310.843373,926,1028,1007,912
T14:00:00+10:00,1310.843373,929,1022,1003,829
T14:00:00+10:00,1310.843373,917,1013,1055,799
T14:00:00+10:00,1310.843373,940,1000,943,841
T14:00:00+10:00,1310.843373,1026,1014,973,851
T14:00:00+10:00,1310.843373,1024,1139,970,881
T14:00:00+10:00,1310.843373,988,1129,940,884
T14:00:00+10:00,1310.843373,1029,1042,963,836
T14:00:00+10:00,1310.843373,1014,1083,1025,780
T14:00:00+10:00,1310.843373,938,1060,1092,806
T14:00:00+10:00,1310.843373,1006,1016,1082,837
T14:05:00+10:00,1310.843373,1001,1045,1068,868
T14:05:00+10:00,1310.843373,984,1033,1067,874
T14:05:00+10:00,1310.843373,1004,1032,1049,885
T14:05:00+10:00,1268.433735,1005,1025,1012,851
T14:05:00+10:00,1268.433735,957,1025,1022,924
T14:05:00+10:00,1268.433735,1020,1004,1034,906
T14:05:00+10:00,1268.433735,1005,1050,1032,924
T14:05:00+10:00,1268.433735,1018,1001,1052,935
T14:05:00+10:00,1268.433735,1057,999,1085,923
T14:05:00+10:00,1268.433735,1050,1003,1091,939
T14:05:00+10:00,1268.433735,993,1017,1094,995
T14:05:00+10:00,1268.433735,1005,954,1078,993
T14:05:00+10:00,1268.433735,1006,921,1076,964
T14:05:00+10:00,1268.433735,931,1050,1077,988
T14:10:00+10:00,1268.433735,931,1078,1053,904
T14:10:00+10:00,1268.433735,960,1075,1060,892
T14:10:00+10:00,1268.433735,984,1066,1043,793
T14:10:00+10:00,1434.216867,995,1089,1000,848
T14:10:00+10:00,1434.216867,991,1056,1025,849
T14:10:00+10:00,1434.216867,999,1063,1002,849
T14:10:00+10:00,1434.216867,954,1055,1067,811
T14:10:00+10:00,1434.216867,956,1054,1053,804
T14:10:00+10:00,1434.216867,953,1081,1013,807
T14:10:00+10:00,1434.216867,956,1035,1046,778
T14:10:00+10:00,1434.216867,955,1032,1082,764
T14:10:00+10:00,1434.216867,950,1025,1062,793
T14:10:00+10:00,1434.216867,1023,1045,1005,764
T14:10:00+10:00,1434.216867,1023,1012,1004,794
T14:10:00+10:00,1434.216867,1060,1035,999,756
T14:15:00+10:00,1434.216867,1062,1038,1016,823
T14:15:00+10:00,1434.216867,1058,1057,1007,825
T14:15:00+10:00,674.6987952,1042,1082,1005,849
T14:15:00+10:00,674.6987952,1013,1090,1007,900
T14:15:00+10:00,674.6987952,1005,1099,999,894
T14:15:00+10:00,674.6987952,1015,1078,985,896
T14:15:00+10:00,674.6987952,1003,1031,985,900
T14:15:00+10:00,674.6987952,1010,1023,1003,875
T14:15:00+10:00,674.6987952,973,1046,999,878
T14:15:00+10:00,674.6987952,1029,1033,1014,916
T14:15:00+10:00,674.6987952,1028,1116,1032,916
T14:15:00+10:00,674.6987952,1027,1093,1063,888
T14:15:00+10:00,674.6987952,1020,1080,995,889
T14:15:00+10:00,674.6987952,1048,1049,1037,829
T14:20:00+10:00,674.6987952,1064,1056,1023,744
T14:20:00+10:00,674.6987952,1017,1039,1045,797
T14:20:00+10:00,312.2891566,1067,1039,1050,755
T14:20:00+10:00,312.2891566,1039,1026,1051,799
T14:20:00+10:00,312.2891566,1026,1061,1039,795
T14:20:00+10:00,312.2891566,1038,1071,1039,755
T14:20:00+10:00,312.2891566,1016,1109,1036,763
T14:20:00+10:00,312.2891566,1060,1076,1058,740
T14:20:00+10:00,312.2891566,1084,1080,1025,765
T14:20:00+10:00,312.2891566,1027,1034,1048,772
T14:20:00+10:00,312.2891566,1061,1015,1085,753
T14:20:00+10:00,312.2891566,944,943,1080,742
T14:20:00+10:00,312.2891566,907,898,1086,747
T14:20:00+10:00,312.2891566,902,929,1093,743
T14:25:00+10:00,312.2891566,923,943,1015,727
T14:25:00+10:00,312.2891566,928,912,1038,730
T14:25:00+10:00,119.5180723,1026,939,1063,736
T14:25:00+10:00,119.5180723,1026,929,1068,740
T14:25:00+10:00,119.5180723,1030,947,1023,792
T14:25:00+10:00,119.5180723,1011,939,1051,782
T14:25:00+10:00,119.5180723,1020,967,991,780
T14:25:00+10:00,119.5180723,1010,968,1017,783
T14:25:00+10:00,119.5180723,918,962,1049,852
T14:25:00+10:00,119.5180723,912,1003,1054,819
T14:25:00+10:00,119.5180723,917,1019,1068,840
T14:25:00+10:00,119.5180723,919,995,1008,870
T14:25:00+10:00,119.5180723,954,999,991,792
T14:25:00+10:00,119.5180723,958,1030,992,805
T14:30:00+10:00,119.5180723,1024,1034,895,808
T14:30:00+10:00,119.5180723,1018,1002,834,791
T14:30:00+10:00,208.1927711,1004,1005,857,774
T14:30:00+10:00,208.1927711,980,1020,988,785
T14:30:00+10:00,208.1927711,1031,1046,997,701
T14:30:00+10:00,208.1927711,1027,1040,985,702
T14:30:00+10:00,208.1927711,1051,1080,971,697
T14:30:00+10:00,208.1927711,1058,1067,991,678
T14:30:00+10:00,208.1927711,1054,1042,962,672
T14:30:00+10:00,208.1927711,1042,1028,938,688
T14:30:00+10:00,208.1927711,1045,1023,867,716
T14:30:00+10:00,208.1927711,906,1034,874,715
T14:30:00+10:00,208.1927711,933,1015,903,725
T14:30:00+10:00,208.1927711,950,967,876,726
T14:30:00+10:00,208.1927711,948,922,862,726
T14:35:00+10:00,208.1927711,962,951,898,756
T14:35:00+10:00,447.2289157,955,935,912,772
T14:35:00+10:00,447.2289157,934,906,907,763
T14:35:00+10:00,447.2289157,943,963,892,785
T14:35:00+10:00,447.2289157,935,1018,904,777
T14:35:00+10:00,447.2289157,930,1017,881,811
T14:35:00+10:00,447.2289157,915,1039,883,803
T14:35:00+10:00,447.2289157,967,989,887,812
T14:35:00+10:00,447.2289157,1027,969,878,787
T14:35:00+10:00,447.2289157,1041,916,877,778
T14:35:00+10:00,447.2289157,1027,952,838,761
T14:35:00+10:00,447.2289157,1028,967,878,686
T14:35:00+10:00,447.2289157,967,946,899,774
T14:35:00+10:00,447.2289157,1022,910,974,803
T14:40:00+10:00,447.2289157,1028,936,909,844
T14:40:00+10:00,350.8433735,1027,979,948,784
T14:40:00+10:00,350.8433735,1018,984,979,761
T14:40:00+10:00,350.8433735,1032,980,953,741
T14:40:00+10:00,350.8433735,998,995,960,742
T14:40:00+10:00,350.8433735,1012,940,953,705
T14:40:00+10:00,350.8433735,1006,946,962,714
T14:40:00+10:00,350.8433735,1010,935,958,710
T14:40:00+10:00,350.8433735,1037,988,1009,682
T14:40:00+10:00,350.8433735,1001,967,1008,677
T14:40:00+10:00,350.8433735,1041,985,1019,690
T14:40:00+10:00,350.8433735,1033,968,856,700
T14:40:00+10:00,350.8433735,1040,874,851,860
T14:40:00+10:00,350.8433735,1033,912,859,831
T14:45:00+10:00,350.8433735,1025,917,815,876
T14:45:00+10:00,582.1686747,940,898,803,889
T14:45:00+10:00,582.1686747,942,857,803,898
T14:45:00+10:00,582.1686747,963,880,800,911
T14:45:00+10:00,582.1686747,953,878,806,878
T14:45:00+10:00,582.1686747,960,843,786,872
T14:45:00+10:00,582.1686747,931,845,818,894
T14:45:00+10:00,582.1686747,968,839,814,895
T14:45:00+10:00,582.1686747,963,900,822,894
T14:45:00+10:00,582.1686747,920,875,816,910
T14:45:00+10:00,582.1686747,922,898,842,845
T14:45:00+10:00,582.1686747,867,926,877,838
T14:45:00+10:00,582.1686747,916,932,866,819
T14:45:00+10:00,582.1686747,943,874,844,802
T14:45:00+10:00,582.1686747,930,900,851,800
T14:50:00+10:00,173.4939759,905,896,818,764
T14:50:00+10:00,173.4939759,928,897,788,797
T14:50:00+10:00,173.4939759,916,880,796,790
T14:50:00+10:00,173.4939759,902,900,787,849
T14:50:00+10:00,173.4939759,914,850,715,838
T14:50:00+10:00,173.4939759,901,859,712,875
T14:50:00+10:00,173.4939759,914,855,732,916
T14:50:00+10:00,173.4939759,888,893,727,932
T14:50:00+10:00,173.4939759,915,871,721,913
T14:50:00+10:00,173.4939759,929,879,728,897
T14:50:00+10:00,173.4939759,930,911,739,867
T14:50:00+10:00,173.4939759,936,893,759,852
T14:50:00+10:00,173.4939759,861,918,728,786
T14:50:00+10:00,173.4939759,834,855,740,775
T14:55:00+10:00,154.2168675,909,856,732,744
T14:55:00+10:00,154.2168675,873,799,695,749
T14:55:00+10:00,154.2168675,781,809,702,757
T14:55:00+10:00,154.2168675,813,825,705,849
T14:55:00+10:00,154.2168675,895,834,714,877
T14:55:00+10:00,154.2168675,872,871,722,879
T14:55:00+10:00,154.2168675,894,885,729,856
T14:55:00+10:00,154.2168675,901,891,726,890
T14:55:00+10:00,154.2168675,913,884,744,831
T14:55:00+10:00,154.2168675,962,909,728,862
T14:55:00+10:00,154.2168675,966,886,794,856
T14:55:00+10:00,154.2168675,970,879,753,899
T14:55:00+10:00,154.2168675,965,854,774,870
T14:55:00+10:00,154.2168675,964,855,768,874
T15:00:00+10:00,219.7590361,962,863,757,792
T15:00:00+10:00,219.7590361,879,877,756,788
T15:00:00+10:00,219.7590361,895,868,766,778
T15:00:00+10:00,219.7590361,869,859,770,790
T15:00:00+10:00,219.7590361,877,913,767,783
T15:00:00+10:00,219.7590361,875,930,747,785
T15:00:00+10:00,219.7590361,885,905,744,884
T15:00:00+10:00,219.7590361,943,868,742,886
T15:00:00+10:00,219.7590361,923,901,751,878
T15:00:00+10:00,219.7590361,926,874,759,890
T15:00:00+10:00,219.7590361,946,931,749,887
T15:00:00+10:00,219.7590361,947,952,738,843
T15:00:00+10:00,219.7590361,908,928,728,812
T15:00:00+10:00,219.7590361,915,928,715,806
T15:05:00+10:00,462.6506024,946,921,704,830
T15:05:00+10:00,462.6506024,909,856,723,842
T15:05:00+10:00,462.6506024,913,864,716,781
T15:05:00+10:00,462.6506024,872,838,725,847
T15:05:00+10:00,462.6506024,866,874,764,800
T15:05:00+10:00,462.6506024,870,882,756,887
T15:05:00+10:00,462.6506024,892,909,752,860
T15:05:00+10:00,462.6506024,883,964,766,861
T15:05:00+10:00,462.6506024,855,936,751,772
T15:05:00+10:00,462.6506024,788,973,752,780
T15:05:00+10:00,462.6506024,760,956,780,791
T15:05:00+10:00,462.6506024,777,917,807,808
T15:05:00+10:00,462.6506024,788,876,778,822
T15:05:00+10:00,462.6506024,796,865,773,826
T15:05:00+10:00,763.373494,795,910,784,826
T15:10:00+10:00,763.373494,887,957,772,800
T15:10:00+10:00,763.373494,922,907,733,779
T15:10:00+10:00,763.373494,926,929,723,782
T15:10:00+10:00,763.373494,891,1015,718,791
T15:10:00+10:00,763.373494,894,947,740,888
T15:10:00+10:00,763.373494,854,936,723,900
T15:10:00+10:00,763.373494,857,929,740,867
T15:10:00+10:00,763.373494,768,922,742,918
T15:10:00+10:00,763.373494,796,909,747,947
T15:10:00+10:00,763.373494,793,808,742,918
T15:10:00+10:00,763.373494,802,818,725,947
T15:10:00+10:00,763.373494,829,809,729,893
T15:10:00+10:00,763.373494,862,872,726,797
T15:10:00+10:00,909.8795181,830,865,722,811
T15:15:00+10:00,909.8795181,815,845,662,807
T15:15:00+10:00,909.8795181,829,855,706,768
T15:15:00+10:00,909.8795181,780,850,711,810
T15:15:00+10:00,909.8795181,780,820,713,812
T15:15:00+10:00,909.8795181,785,837,720,828
T15:15:00+10:00,909.8795181,761,823,735,818
T15:15:00+10:00,909.8795181,767,831,746,857
T15:15:00+10:00,909.8795181,802,833,731,822
T15:15:00+10:00,909.8795181,767,812,754,855
T15:15:00+10:00,909.8795181,755,765,766,844
T15:15:00+10:00,909.8795181,773,803,738,856
T15:15:00+10:00,909.8795181,763,774,728,837
T15:15:00+10:00,909.8795181,725,802,754,809
T15:15:00+10:00,597.5903614,745,804,752,800
T15:20:00+10:00,597.5903614,785,823,733,820
T15:20:00+10:00,597.5903614,773,794,704,801
T15:20:00+10:00,597.5903614,829,833,722,793
T15:20:00+10:00,597.5903614,841,736,748,826
T15:20:00+10:00,597.5903614,822,711,761,779
T15:20:00+10:00,597.5903614,830,725,744,804
T15:20:00+10:00,597.5903614,842,703,775,797
T15:20:00+10:00,597.5903614,814,693,761,790
T15:20:00+10:00,597.5903614,777,691,741,696
T15:20:00+10:00,597.5903614,743,698,727,696
T15:20:00+10:00,597.5903614,724,698,752,692
T15:20:00+10:00,597.5903614,747,725,746,660
T15:20:00+10:00,597.5903614,722,716,726,671
T15:20:00+10:00,566.746988,750,703,723,663
T15:25:00+10:00,566.746988,725,721,724,666
T15:25:00+10:00,566.746988,722,708,728,662
T15:25:00+10:00,566.746988,725,698,717,668
T15:25:00+10:00,566.746988,728,701,760,658
T15:25:00+10:00,566.746988,722,690,761,656
T15:25:00+10:00,566.746988,703,697,777,678
T15:25:00+10:00,566.746988,698,735,834,746
T15:25:00+10:00,566.746988,746,731,784,758
T15:25:00+10:00,566.746988,725,771,653,760
T15:25:00+10:00,566.746988,729,778,633,757
T15:25:00+10:00,566.746988,715,848,633,751
T15:25:00+10:00,566.746988,709,849,638,671
T15:25:00+10:00,566.746988,713,835,633,658
T15:25:00+10:00,435.6626506,766,828,635,703
T15:25:00+10:00,435.6626506,782,794,635,705
T15:30:00+10:00,435.6626506,736,808,625,724
T15:30:00+10:00,435.6626506,762,740,608,719
T15:30:00+10:00,435.6626506,776,789,614,709
T15:30:00+10:00,435.6626506,782,780,618,713
T15:30:00+10:00,435.6626506,726,794,633,706
T15:30:00+10:00,435.6626506,732,799,651,716
T15:30:00+10:00,435.6626506,721,792,639,709
T15:30:00+10:00,435.6626506,726,811,643,705
T15:30:00+10:00,435.6626506,700,785,637,660
T15:30:00+10:00,435.6626506,712,801,633,676
T15:30:00+10:00,435.6626506,712,803,630,669
T15:30:00+10:00,435.6626506,717,802,624,669
T15:30:00+10:00,747.9518072,735,806,597,677
T15:30:00+10:00,747.9518072,733,791,606,670
T15:35:00+10:00,747.9518072,743,769,602,670
T15:35:00+10:00,747.9518072,725,749,591,624
T15:35:00+10:00,747.9518072,694,741,591,627
T15:35:00+10:00,747.9518072,705,750,586,621
T15:35:00+10:00,747.9518072,718,753,608,634
T15:35:00+10:00,747.9518072,703,751,603,624
T15:35:00+10:00,747.9518072,826,757,609,629
T15:35:00+10:00,747.9518072,808,771,641,619
T15:35:00+10:00,747.9518072,814,809,618,621
T15:35:00+10:00,747.9518072,830,831,567,610
T15:35:00+10:00,747.9518072,850,844,562,612
T15:35:00+10:00,747.9518072,860,858,556,609
T15:35:00+10:00,1098.795181,868,824,565,680
T15:35:00+10:00,1098.795181,890,843,578,652
T15:40:00+10:00,1098.795181,900,806,543,537
T15:40:00+10:00,1098.795181,963,800,576,544
T15:40:00+10:00,1098.795181,896,774,575,550
T15:40:00+10:00,1098.795181,962,767,581,517
T15:40:00+10:00,1098.795181,978,826,588,555
T15:40:00+10:00,1098.795181,981,798,583,573
T15:40:00+10:00,1098.795181,987,655,583,563
T15:40:00+10:00,1098.795181,987,656,578,556
T15:40:00+10:00,1098.795181,992,655,581,571
T15:40:00+10:00,1098.795181,980,669,561,593
T15:40:00+10:00,1098.795181,961,672,563,636
T15:40:00+10:00,1098.795181,951,704,563,623
T15:40:00+10:00,875.1807229,953,677,555,631
T15:40:00+10:00,875.1807229,914,688,555,629
T15:40:00+10:00,875.1807229,967,711,567,633
T15:45:00+10:00,875.1807229,989,701,572,568
T15:45:00+10:00,875.1807229,975,665,572,571
T15:45:00+10:00,875.1807229,983,660,573,567
T15:45:00+10:00,875.1807229,1019,658,575,571
T15:45:00+10:00,875.1807229,1021,636,556,566
T15:45:00+10:00,875.1807229,906,622,504,543
T15:45:00+10:00,875.1807229,937,606,450,537
T15:45:00+10:00,875.1807229,914,603,454,548
T15:45:00+10:00,875.1807229,907,593,476,540
T15:45:00+10:00,875.1807229,903,657,485,562
T15:45:00+10:00,875.1807229,929,653,496,586
T15:45:00+10:00,647.7108434,964,674,486,642
T15:45:00+10:00,647.7108434,973,677,483,643
T15:45:00+10:00,647.7108434,936,677,490,637
T15:50:00+10:00,647.7108434,917,667,499,641
T15:50:00+10:00,647.7108434,919,657,508,638
T15:50:00+10:00,647.7108434,960,656,499,546
T15:50:00+10:00,647.7108434,985,659,511,540
T15:50:00+10:00,647.7108434,986,658,504,558
T15:50:00+10:00,647.7108434,984,679,508,553
T15:50:00+10:00,647.7108434,976,659,510,494
T15:50:00+10:00,647.7108434,957,656,514,569
T15:50:00+10:00,647.7108434,971,634,510,578
T15:50:00+10:00,647.7108434,963,629,505,581
T15:50:00+10:00,647.7108434,969,619,511,577
T15:50:00+10:00,605.3012048,920,610,510,581
T15:50:00+10:00,605.3012048,917,580,444,574
T15:50:00+10:00,605.3012048,895,579,448,599
T15:55:00+10:00,605.3012048,872,574,451,600
T15:55:00+10:00,605.3012048,866,581,459,600
T15:55:00+10:00,605.3012048,862,580,452,600
T15:55:00+10:00,605.3012048,875,576,466,598
T15:55:00+10:00,605.3012048,883,591,480,587
T15:55:00+10:00,605.3012048,898,606,476,570
T15:55:00+10:00,605.3012048,887,609,464,571
T15:55:00+10:00,605.3012048,859,610,469,563
T15:55:00+10:00,605.3012048,859,602,466,569
T15:55:00+10:00,605.3012048,814,627,486,564
T15:55:00+10:00,605.3012048,806,630,480,570
T15:55:00+10:00,566.746988,819,642,487,600
T15:55:00+10:00,566.746988,835,654,484,563
T15:55:00+10:00,566.746988,823,642,498,451
T16:00:00+10:00,566.746988,851,658,486,451
T16:00:00+10:00,566.746988,820,621,441,457
T16:00:00+10:00,566.746988,834,640,449,491
T16:00:00+10:00,566.746988,822,591,459,493
T16:00:00+10:00,566.746988,840,618,466,490
T16:00:00+10:00,566.746988,812,492,467,495
T16:00:00+10:00,566.746988,789,483,475,495
T16:00:00+10:00,566.746988,807,483,505,496
T16:00:00+10:00,566.746988,818,496,508,523
T16:00:00+10:00,566.746988,825,508,500,523
T16:00:00+10:00,566.746988,811,509,503,530
T16:00:00+10:00,443.373494,823,499,501,531
T16:00:00+10:00,443.373494,821,529,504,531
T16:00:00+10:00,443.373494,837,538,508,486
T16:00:00+10:00,443.373494,829,536,506,480
T16:05:00+10:00,443.373494,830,531,505,469
T16:05:00+10:00,443.373494,824,530,504,462
T16:05:00+10:00,443.373494,833,533,508,464
T16:05:00+10:00,443.373494,801,506,485,466
T16:05:00+10:00,443.373494,800,502,481,467
T16:05:00+10:00,443.373494,801,515,478,470
T16:05:00+10:00,443.373494,804,508,477,468
T16:05:00+10:00,443.373494,822,517,480,475
T16:05:00+10:00,443.373494,814,516,479,470
T16:05:00+10:00,443.373494,829,537,444,488
T16:05:00+10:00,177.3493976,825,543,434,492
T16:05:00+10:00,177.3493976,838,533,433,493
T16:05:00+10:00,177.3493976,825,532,434,491
T16:05:00+10:00,177.3493976,818,530,433,496
T16:10:00+10:00,177.3493976,801,518,452,494
T16:10:00+10:00,177.3493976,832,502,473,456
T16:10:00+10:00,177.3493976,808,507,466,455
T16:10:00+10:00,177.3493976,842,507,471,460
T16:10:00+10:00,177.3493976,812,508,467,456
T16:10:00+10:00,177.3493976,840,514,466,458
T16:10:00+10:00,177.3493976,832,471,488,453
T16:10:00+10:00,177.3493976,840,472,484,452
T16:10:00+10:00,177.3493976,841,472,488,450
T16:10:00+10:00,177.3493976,841,472,488,448
T16:10:00+10:00,104.0963855,828,471,482,448
T16:10:00+10:00,104.0963855,811,479,488,455
T16:10:00+10:00,104.0963855,737,501,462,477
T16:10:00+10:00,104.0963855,734,500,458,482
T16:15:00+10:00,104.0963855,748,496,475,481
T16:15:00+10:00,104.0963855,742,495,476,476
T16:15:00+10:00,104.0963855,725,499,475,475
T16:15:00+10:00,104.0963855,735,505,471,470
T16:15:00+10:00,104.0963855,736,525,500,485
T16:15:00+10:00,104.0963855,741,532,505,462
T16:15:00+10:00,104.0963855,737,532,521,473
T16:15:00+10:00,104.0963855,736,534,509,474
T16:15:00+10:00,104.0963855,743,530,512,471
T16:15:00+10:00,104.0963855,744,486,472,450
T16:15:00+10:00,19.27710843,751,482,470,456
T16:15:00+10:00,19.27710843,746,469,469,454
T16:15:00+10:00,19.27710843,738,471,497,452
T16:15:00+10:00,19.27710843,705,472,482,452
